months_as_customer,age,policy_number,policy_state,policy_csl,policy_deductible,policy_annual_premium,umbrella_limit,zip_code,policyholder_gender,policyholder_occupation_sector,date_of_loss,loss_type,loss_location_address,loss_location_city,loss_location_state,time_of_loss,claim_amount,vehicle_year,vehicle_make,vehicle_model,vehicle_weight,previous_losses
28,42,5187457,NH,250/500,1000,841.26,2000000,03101,Female,Education,2023-12-08,Vandalism,1497 Pine St,Manchester,NH,14:41,4839.03,2018,Honda,CR-V,3700,No
185,25,4818144,MI,250/500,500,450.0,0,48201,Female,Technology,2023-04-19,Vandalism,3593 Oak St,Detroit,MI,08:03,10938.77,2012,Kia,Sportage,3500,No
65,42,7608054,WI,500/1000,1000,906.13,2000000,53703,Male,Finance,,,,,,,,2012,Chevrolet,Silverado,4800,Yes
138,31,6107082,GA,250/500,500,875.88,0,31401,Male,Manufacturing,,,,,,,,2022,Chevrolet,Silverado,4800,No
24,53,5141577,VA,250/500,500,784.77,0,23510,Female,Technology,2023-09-20,Intersection,5284 Oak St,Norfolk,VA,06:59,512.77,2011,Ford,Explorer,4300,No
87,36,1306173,KY,500/1000,1000,982.74,0,40202,Male,Technology,2021-08-08,Intersection,3113 Oak St,Louisville,KY,10:50,7005.08,2017,Honda,Accord,3300,Yes
9,33,6347863,IN,250/500,500,549.33,2000000,46204,Male,Retail,,,,,,,,2015,Ford,Escape,3500,No
101,24,3718569,ME,500/1000,1000,878.37,0,04401,Male,Healthcare,,,,,,,,2017,Chevrolet,Equinox,3700,No
168,31,2226940,NC,250/500,1000,917.53,0,28202,Female,Education,,,,,,,,2013,Volkswagen,Tiguan,3800,No
1,19,7251028,ME,250/500,500,805.45,0,04401,Female,Retail,2021-10-07,Intersection,1514 Oak St,Bangor,ME,16:55,6687.01,2017,Toyota,RAV4,3600,No
17,58,1975092,KY,250/500,500,888.27,0,40202,Male,Healthcare,,,,,,,,2013,Tesla,Model 3,3600,Yes
128,56,7328848,IN,250/500,500,693.35,0,46802,Male,Transportation,,,,,,,,2014,Nissan,Rogue,3600,No
63,44,1977481,VA,250/500,500,927.21,0,23219,Male,Technology,2025-04-16,Theft,250 Oak St,Richmond,VA,11:32,2740.43,2016,Toyota,Camry,3300,No
91,24,4620572,TN,250/500,500,549.72,1000000,37902,Female,Hospitality,,,,,,,,2011,Kia,Sportage,3500,No
6,58,3647806,TN,250/500,500,677.15,1000000,37203,Female,Healthcare,,,,,,,,2015,Volkswagen,Jetta,3000,No
59,52,8107352,KY,250/500,500,450.0,1000000,40507,Male,Manufacturing,,,,,,,,2018,Chevrolet,Equinox,3700,No
66,28,9544541,KY,250/500,500,838.92,0,40507,Female,Hospitality,2021-04-05,Vandalism,342 Oak St,Lexington,KY,07:38,2957.76,2019,Jeep,Grand Cherokee,4800,No
15,17,6477943,AL,250/500,1000,1364.29,0,35801,Male,Healthcare,,,,,,,,2021,Chevrolet,Equinox,3700,No
15,38,1409255,IL,250/500,500,1037.03,2000000,60601,Male,Finance,2021-04-05,Intersection,303 Pine St,Chicago,IL,03:50,1997.26,2018,Toyota,Camry,3300,No
148,23,2341946,MI,250/500,500,822.4,1000000,48201,Female,Finance,2022-07-13,Single vehicle,8189 Maple St,Detroit,MI,14:34,4782.99,2014,Nissan,Altima,3200,No
256,51,9493060,TN,500/1000,500,907.69,0,37203,Female,Retail,,,,,,,,2018,Volkswagen,Tiguan,3800,Yes
21,52,9189939,WI,250/500,500,612.24,2000000,53703,Male,Healthcare,,,,,,,,2015,Honda,Civic,2900,No
74,67,6774530,TN,500/1000,500,450.0,0,37902,Male,Education,,,,,,,,2019,Volkswagen,Jetta,3000,Yes
99,34,4128577,WI,250/500,500,650.31,1000000,53703,Female,Manufacturing,2025-07-13,Theft,3505 Maple St,Madison,WI,21:28,1802.92,2020,Subaru,Forester,3500,No
22,29,2245223,AL,250/500,500,767.81,0,35203,Female,Retail,,,,,,,,2017,Kia,Sorento,4100,No
223,40,6051409,WI,250/500,500,450.0,0,53703,Female,Healthcare,,,,,,,,2019,Nissan,Rogue,3600,No
4,46,4322471,KY,250/500,1000,781.16,0,40507,Female,Healthcare,,,,,,,,2011,Tesla,Model 3,3600,No
39,43,8022871,SC,500/1000,500,889.13,0,29401,Male,Manufacturing,,,,,,,,2023,Chevrolet,Silverado,4800,No
65,34,4619352,IN,250/500,1000,540.87,0,46802,Male,Education,,,,,,,,2017,Chevrolet,Equinox,3700,No
53,40,7212942,VT,250/500,1000,1078.67,1000000,05401,Male,Retail,,,,,,,,2018,Ford,Escape,3500,No
68,61,5740185,IN,250/500,1000,558.92,2000000,46204,Male,Education,,,,,,,,2021,Subaru,Forester,3500,No
9,19,2199508,TN,500/1000,1000,1316.17,0,37902,Female,Finance,2023-03-16,Intersection,7445 Maple St,Knoxville,TN,10:33,11352.08,2023,Toyota,Corolla,3000,No
28,40,9737318,TN,250/500,1000,713.14,0,37203,Male,Hospitality,,,,,,,,2017,Chevrolet,Malibu,3400,Yes
37,25,6560679,VT,500/1000,1000,884.23,1000000,05602,Female,Transportation,,,,,,,,2016,Volkswagen,Jetta,3000,No
10,44,2062840,VT,250/500,500,589.92,0,05401,Female,Education,,,,,,,,2010,Honda,CR-V,3700,No
54,43,6235387,NH,250/500,500,1066.88,1000000,03301,Female,Retail,,,,,,,,2015,Tesla,Model Y,4400,No
50,68,4906003,VA,250/500,500,940.01,0,23219,Female,Transportation,,,,,,,,2020,Toyota,Corolla,3000,No
11,24,4187113,WI,500/1000,500,1311.5,2000000,53202,Male,Healthcare,,,,,,,,2019,Chevrolet,Silverado,4800,No
23,44,2678758,ME,250/500,500,837.26,0,04401,Female,Hospitality,,,,,,,,2008,Chevrolet,Malibu,3400,No
258,30,9125907,GA,250/500,1000,616.8,0,30303,Male,Hospitality,,,,,,,,2011,Chevrolet,Equinox,3700,No
42,65,9113780,KY,250/500,500,736.38,1000000,40507,Male,Finance,,,,,,,,2016,Honda,CR-V,3700,No
16,17,6722417,VA,500/1000,500,1314.84,0,23510,Male,Education,,,,,,,,2017,Toyota,Corolla,3000,No
7,51,7200977,SC,250/500,500,727.18,0,29201,Female,Technology,,,,,,,,2011,Honda,CR-V,3700,No
37,49,5878917,WI,250/500,500,783.67,1000000,53202,Male,Healthcare,2025-04-25,Intersection,7720 Oak St,Milwaukee,WI,15:57,2533.61,2009,Volkswagen,Jetta,3000,Yes
6,47,4137154,IL,250/500,500,944.45,1000000,60601,Female,Hospitality,2020-05-08,Animal,5822 Elm St,Chicago,IL,23:14,14052.73,2015,Subaru,Forester,3500,No
10,67,1461057,IL,250/500,500,1403.15,2000000,60601,Male,Finance,,,,,,,,2021,Nissan,Rogue,3600,Yes
1,44,7483048,AL,500/1000,500,1105.04,0,35203,Male,Technology,2025-03-27,Single vehicle,8855 Oak St,Birmingham,AL,01:43,2862.21,2015,Subaru,Outback,3600,Yes
6,44,9991784,TN,250/500,500,522.55,0,37902,Male,Transportation,2025-08-03,Vandalism,6266 Pine St,Knoxville,TN,10:22,7477.09,2018,Toyota,Camry,3300,No
79,46,4936971,AL,500/1000,1000,902.03,0,35801,Female,Healthcare,,,,,,,,2024,Toyota,RAV4,3600,No
17,23,3059023,IN,500/1000,500,1252.77,0,46802,Male,Manufacturing,,,,,,,,2018,Honda,Civic,2900,No
102,56,7584780,NC,250/500,500,450.0,0,27601,Male,Finance,2021-05-20,Vandalism,8895 Oak St,Raleigh,NC,03:59,2723.86,2012,Ford,Explorer,4300,Yes
55,52,2137355,NH,250/500,500,1000.03,0,03101,Female,Hospitality,,,,,,,,2020,Nissan,Altima,3200,No
11,47,7855470,VA,500/1000,1000,701.11,0,23510,Female,Retail,,,,,,,,2010,Kia,Sorento,4100,No
63,38,4007293,GA,500/1000,500,450.0,1000000,31401,Male,Education,,,,,,,,2015,Chevrolet,Silverado,4800,No
89,25,6959085,WI,250/500,500,777.73,1000000,53703,Male,Manufacturing,2023-05-08,Rear-end,9336 Maple St,Madison,WI,08:14,4633.33,2007,Chevrolet,Silverado,4800,No
27,45,9781032,IN,500/1000,1000,915.15,0,46204,Female,Finance,2022-12-22,Theft,5845 Oak St,Indianapolis,IN,15:41,2747.64,2022,Hyundai,Elantra,2800,No
46,42,3684248,SC,250/500,500,460.76,0,29401,Male,Retail,,,,,,,,2017,Ford,F-150,4600,No
55,18,2428347,ME,250/500,500,1314.07,0,04101,Female,Transportation,2025-05-03,Animal,1676 Maple St,Portland,ME,14:46,4788.49,2018,Honda,Accord,3300,No
121,52,3427544,ME,250/500,500,450.0,0,04101,Male,Education,,,,,,,,2011,Chevrolet,Equinox,3700,Yes
17,51,7033028,VA,250/500,500,883.21,0,23510,Female,Transportation,,,,,,,,2018,Toyota,Camry,3300,No
19,39,9774748,AL,500/1000,1000,787.64,0,35801,Female,Education,,,,,,,,2012,Hyundai,Santa Fe,3900,No
7,48,7983034,OH,500/1000,500,628.83,0,44114,Male,Finance,,,,,,,,2013,Ford,F-150,4600,No
104,44,5911267,AL,500/1000,1000,771.9,0,35203,Male,Hospitality,,,,,,,,2017,Tesla,Model 3,3600,Yes
49,18,2377641,KY,500/1000,1000,835.89,1000000,40202,Male,Finance,2023-07-19,Vandalism,3379 Oak St,Louisville,KY,14:43,599.91,2017,Ford,Escape,3500,No
293,50,3312165,AL,250/500,500,538.73,0,35203,Female,Transportation,2023-02-10,Vandalism,1118 Maple St,Birmingham,AL,17:25,1279.26,2018,Toyota,Corolla,3000,No
10,48,9648542,NH,250/500,500,758.03,0,03101,Male,Retail,,,,,,,,2012,Honda,Civic,2900,No
16,58,7838282,AL,250/500,1000,517.57,1000000,35203,Female,Technology,,,,,,,,2017,Kia,Sportage,3500,Yes
19,22,1286127,IN,500/1000,500,1079.08,0,46802,Male,Transportation,,,,,,,,2019,Hyundai,Santa Fe,3900,Yes
39,40,3906458,TN,500/1000,1000,692.5,0,37203,Female,Education,,,,,,,,2015,Honda,CR-V,3700,No
166,42,3672626,VT,250/500,500,634.82,0,05401,Male,Transportation,,,,,,,,2017,Toyota,RAV4,3600,No
15,51,3434996,TN,500/1000,500,930.11,0,37203,Male,Healthcare,,,,,,,,2016,Subaru,Forester,3500,No
46,39,8966387,SC,250/500,500,945.25,0,29201,Female,Technology,,,,,,,,2013,Volkswagen,Tiguan,3800,No
53,49,7750945,SC,250/500,500,470.62,0,29401,Male,Hospitality,,,,,,,,2017,Nissan,Altima,3200,No
39,59,4706838,TN,250/500,500,1007.63,1000000,37902,Female,Retail,,,,,,,,2014,Jeep,Grand Cherokee,4800,Yes
5,49,9421853,NC,250/500,500,588.83,0,27601,Female,Finance,,,,,,,,2017,Chevrolet,Silverado,4800,Yes
17,32,4828744,TN,500/1000,500,491.33,1000000,37203,Male,Retail,,,,,,,,2012,Toyota,Camry,3300,No
26,47,6933667,OH,500/1000,500,711.03,0,44114,Male,Retail,2025-10-22,Vandalism,6805 Pine St,Cleveland,OH,18:56,5281.73,2024,Ford,F-150,4600,No
15,21,8388589,IN,250/500,500,1221.54,0,46802,Female,Manufacturing,2020-04-07,Vandalism,7667 Elm St,Fort Wayne,IN,06:15,9809.37,2021,Tesla,Model Y,4400,Yes
24,44,2437937,VT,250/500,500,567.04,1000000,05401,Female,Hospitality,,,,,,,,2015,Honda,Accord,3300,No
1,32,1400321,NC,250/500,500,860.59,0,28202,Female,Technology,,,,,,,,2020,Chevrolet,Silverado,4800,No
114,42,3397959,OH,500/1000,500,522.37,1000000,44114,Female,Transportation,,,,,,,,2014,Kia,Sorento,4100,No
148,49,7287738,VT,250/500,500,797.85,1000000,05401,Female,Hospitality,,,,,,,,2015,Chevrolet,Malibu,3400,No
43,50,7547904,NH,250/500,1000,643.73,0,03101,Female,Healthcare,,,,,,,,2013,Subaru,Forester,3500,No
10,46,2205967,AL,250/500,500,953.88,1000000,35801,Female,Technology,,,,,,,,2017,Volkswagen,Jetta,3000,No
87,45,7419682,ME,250/500,500,816.5,2000000,04101,Female,Hospitality,2022-07-16,Intersection,6260 Oak St,Portland,ME,07:41,10607.88,2017,Ford,Explorer,4300,No
3,62,3978959,OH,500/1000,500,891.01,1000000,43215,Female,Transportation,,,,,,,,2018,Volkswagen,Jetta,3000,No
153,54,7190502,ME,250/500,500,450.0,1000000,04101,Male,Technology,2022-02-16,Single vehicle,251 Pine St,Portland,ME,01:29,14916.38,2014,Volkswagen,Jetta,3000,No
9,50,2604408,NC,500/1000,500,771.97,0,28202,Male,Education,,,,,,,,2018,Nissan,Altima,3200,No
39,59,2524562,MI,250/500,1000,720.28,0,49503,Male,Healthcare,,,,,,,,2018,Subaru,Forester,3500,Yes
88,37,2050689,TN,250/500,1000,561.5,0,37203,Male,Manufacturing,,,,,,,,2014,Kia,Sorento,4100,No
30,17,9751438,GA,250/500,500,946.23,0,31401,Female,Finance,2023-11-20,Intersection,5863 Pine St,Savannah,GA,06:19,6093.59,2012,Kia,Sorento,4100,No
114,75,9160672,VT,250/500,1000,697.63,0,05602,Female,Hospitality,2025-04-12,Rear-end,6330 Oak St,Montpelier,VT,06:44,30838.79,2015,Ford,F-150,4600,No
5,51,9453912,TN,250/500,500,462.63,1000000,37902,Female,Finance,2020-04-29,Single vehicle,6307 Maple St,Knoxville,TN,03:36,2715.61,2011,Jeep,Grand Cherokee,4800,Yes
67,23,7440618,SC,250/500,1000,803.09,0,29201,Female,Transportation,,,,,,,,2014,Toyota,Corolla,3000,Yes
89,53,8207867,WI,250/500,1000,629.42,0,53703,Female,Retail,,,,,,,,2019,Toyota,RAV4,3600,No
71,42,6980161,VA,500/1000,500,571.13,2000000,23219,Female,Healthcare,2023-07-19,Vandalism,3944 Elm St,Richmond,VA,08:44,1549.76,2016,Honda,Civic,2900,No
6,66,1016726,WI,250/500,500,699.13,0,53703,Male,Manufacturing,2022-02-03,Single vehicle,6093 Elm St,Madison,WI,22:59,2002.65,2024,Chevrolet,Equinox,3700,No
89,42,2004494,ME,250/500,500,909.22,0,04401,Male,Hospitality,2022-04-05,Rear-end,4394 Elm St,Bangor,ME,07:57,4211.35,2014,Toyota,Camry,3300,No
35,23,1063006,WI,250/500,500,758.25,0,53703,Female,Manufacturing,,,,,,,,2006,Chevrolet,Malibu,3400,No
97,31,6166535,IL,250/500,500,489.74,0,60601,Female,Healthcare,2021-12-01,Vandalism,498 Elm St,Chicago,IL,03:41,18562.57,2016,Volkswagen,Jetta,3000,No
62,49,3509991,VT,500/1000,500,829.08,0,05401,Male,Manufacturing,,,,,,,,2014,Toyota,RAV4,3600,No
27,37,1797767,MI,250/500,1000,1093.65,0,48201,Male,Manufacturing,2024-11-03,Animal,424 Pine St,Detroit,MI,02:18,7143.08,2012,Subaru,Forester,3500,No
89,41,3935475,NH,500/1000,500,505.86,0,03301,Male,Retail,2024-07-05,Rear-end,7802 Pine St,Concord,NH,22:30,29147.21,2016,Toyota,RAV4,3600,No
40,55,1153828,TN,250/500,500,626.06,0,37203,Male,Transportation,,,,,,,,2021,Toyota,Corolla,3000,Yes
35,45,8999913,TN,500/1000,500,470.41,0,37902,Male,Retail,,,,,,,,2010,Jeep,Grand Cherokee,4800,No
24,25,6716933,VT,500/1000,500,520.22,0,05401,Female,Education,,,,,,,,2019,Hyundai,Santa Fe,3900,No
3,39,5653789,TN,250/500,500,683.71,0,37902,Male,Finance,,,,,,,,2009,Chevrolet,Equinox,3700,Yes
61,35,6770320,WI,250/500,1000,863.31,1000000,53202,Female,Healthcare,2025-09-11,Animal,7141 Pine St,Milwaukee,WI,19:19,1870.31,2018,Chevrolet,Silverado,4800,No
5,26,7082523,KY,500/1000,500,804.5,1000000,40507,Female,Transportation,,,,,,,,2015,Jeep,Grand Cherokee,4800,No
11,72,1638488,GA,250/500,500,1004.08,0,31401,Male,Hospitality,,,,,,,,2013,Ford,F-150,4600,No
112,46,4521191,VA,250/500,500,660.22,0,23510,Female,Manufacturing,2020-03-17,Animal,9270 Elm St,Norfolk,VA,10:44,2608.54,2017,Ford,F-150,4600,No
25,46,6752668,VA,250/500,500,636.6,1000000,23219,Male,Finance,2024-01-15,Vandalism,6182 Pine St,Richmond,VA,11:54,2953.98,2019,Toyota,Camry,3300,No
43,54,5684654,MI,250/500,500,609.56,0,48201,Female,Hospitality,,,,,,,,2023,Hyundai,Santa Fe,3900,No
126,35,4402810,VA,500/1000,500,660.32,0,23510,Male,Finance,2024-09-05,Theft,9739 Oak St,Norfolk,VA,19:26,2956.13,2018,Tesla,Model 3,3600,Yes
52,30,6460464,GA,250/500,1000,730.14,0,31401,Male,Education,,,,,,,,2018,Chevrolet,Silverado,4800,Yes
5,68,6798627,SC,500/1000,500,789.01,0,29201,Male,Education,,,,,,,,2010,Toyota,Corolla,3000,No
9,35,1239178,IL,250/500,500,783.4,0,60601,Female,Finance,2022-12-13,Single vehicle,4108 Pine St,Chicago,IL,18:38,10380.64,2013,Toyota,RAV4,3600,Yes
65,27,3623879,WI,250/500,500,545.83,0,53202,Female,Hospitality,,,,,,,,2018,Toyota,Camry,3300,No
54,58,8512743,IL,250/500,1000,866.32,2000000,60505,Female,Education,,,,,,,,2021,Ford,Escape,3500,Yes
37,42,7801113,MI,500/1000,500,570.61,1000000,48201,Male,Technology,2022-03-18,Animal,6998 Pine St,Detroit,MI,04:48,1647.93,2014,Toyota,RAV4,3600,No
57,40,7106061,MI,500/1000,500,809.74,0,48201,Female,Hospitality,2023-09-28,Animal,3660 Pine St,Detroit,MI,07:31,4568.53,2019,Toyota,Camry,3300,No
194,56,4031580,TN,500/1000,1000,782.51,0,37203,Male,Retail,,,,,,,,2017,Hyundai,Santa Fe,3900,Yes
2,17,9618390,OH,500/1000,500,1235.15,2000000,44114,Male,Manufacturing,2024-02-25,Intersection,7172 Pine St,Cleveland,OH,18:03,4518.16,2021,Toyota,Camry,3300,Yes
5,37,2785313,VA,250/500,500,806.02,2000000,23510,Male,Healthcare,,,,,,,,2019,Subaru,Forester,3500,No
12,52,5905095,VT,250/500,500,760.04,0,05602,Male,Healthcare,,,,,,,,2017,Tesla,Model Y,4400,Yes
74,29,9922695,MI,500/1000,500,487.77,0,48201,Female,Manufacturing,,,,,,,,2013,Ford,Escape,3500,No
132,41,3849806,IN,250/500,500,450.0,0,46204,Male,Finance,,,,,,,,2019,Kia,Sorento,4100,No
24,35,5933541,MI,500/1000,500,934.02,0,48201,Female,Manufacturing,2024-11-15,Rear-end,6292 Oak St,Detroit,MI,21:36,1703.53,2015,Ford,F-150,4600,No
51,44,8119016,IN,500/1000,1000,513.61,2000000,46204,Female,Retail,,,,,,,,2018,Hyundai,Elantra,2800,No
84,81,8047054,NH,500/1000,1000,1008.58,1000000,03301,Female,Education,,,,,,,,2021,Honda,Civic,2900,No
16,42,9859975,AL,250/500,1000,674.4,2000000,35801,Female,Retail,,,,,,,,2013,Subaru,Forester,3500,No
6,54,7399359,NH,250/500,500,897.52,0,03101,Female,Hospitality,,,,,,,,2019,Honda,Civic,2900,No
230,48,5790864,MI,250/500,500,450.0,0,49503,Female,Manufacturing,,,,,,,,2021,Toyota,Corolla,3000,Yes
78,42,5576738,IL,250/500,500,636.63,0,60601,Female,Manufacturing,2025-11-11,Vandalism,2269 Oak St,Chicago,IL,03:08,2527.67,2012,Jeep,Grand Cherokee,4800,No
19,37,2695658,SC,250/500,500,901.52,1000000,29401,Male,Hospitality,,,,,,,,2018,Honda,Civic,2900,No
72,55,8953250,ME,500/1000,500,810.12,0,04101,Male,Transportation,2020-08-16,Vandalism,5831 Oak St,Portland,ME,19:50,882.66,2015,Subaru,Outback,3600,Yes
16,56,1991745,VT,500/1000,1000,699.09,0,05401,Female,Manufacturing,,,,,,,,2010,Toyota,Corolla,3000,No
11,70,4308167,GA,250/500,500,629.74,0,30303,Female,Finance,2020-08-31,Vandalism,9542 Elm St,Atlanta,GA,19:50,12752.0,2005,Jeep,Grand Cherokee,4800,No
97,56,6103037,OH,250/500,500,778.64,1000000,44114,Female,Technology,2021-04-20,Theft,2488 Oak St,Cleveland,OH,12:26,580.76,2018,Honda,CR-V,3700,No
50,50,9826610,WI,250/500,500,887.13,0,53202,Male,Education,2023-08-17,Intersection,6501 Maple St,Milwaukee,WI,21:11,15874.66,2023,Toyota,RAV4,3600,No
25,61,5054938,MI,250/500,1000,1115.25,0,48201,Female,Retail,2022-07-28,Theft,2019 Maple St,Detroit,MI,04:34,11081.11,2018,Honda,Accord,3300,No
200,47,5822042,ME,250/500,500,450.0,0,04101,Female,Hospitality,,,,,,,,2016,Ford,Escape,3500,No
10,54,8815654,SC,250/500,1000,810.8,0,29201,Female,Education,,,,,,,,2017,Subaru,Outback,3600,No
3,40,7873487,AL,500/1000,500,993.03,0,35801,Male,Technology,,,,,,,,2017,Hyundai,Elantra,2800,No
76,33,6818693,WI,250/500,500,668.11,1000000,53703,Female,Finance,,,,,,,,2022,Jeep,Grand Cherokee,4800,Yes
71,17,9640619,GA,250/500,1000,1157.19,1000000,30303,Male,Technology,,,,,,,,2022,Ford,Explorer,4300,Yes
30,43,6517971,MI,250/500,500,991.56,0,48201,Male,Retail,,,,,,,,2013,Kia,Sportage,3500,No
300,24,5563399,SC,250/500,500,1045.67,0,29201,Female,Hospitality,,,,,,,,2019,Nissan,Rogue,3600,Yes
3,59,4735453,IN,250/500,500,1170.49,1000000,46802,Male,Hospitality,2024-04-28,Vandalism,2877 Pine St,Fort Wayne,IN,09:47,992.37,2011,Honda,CR-V,3700,Yes
42,41,4853603,ME,250/500,500,883.85,1000000,04401,Male,Healthcare,,,,,,,,2016,Honda,Civic,2900,No
69,50,3869324,AL,500/1000,1000,860.03,0,35801,Male,Technology,,,,,,,,2019,Hyundai,Santa Fe,3900,No
140,43,6993476,SC,250/500,500,660.32,0,29201,Female,Manufacturing,,,,,,,,2020,Tesla,Model Y,4400,Yes
114,48,1447461,OH,500/1000,1000,735.41,0,44114,Female,Transportation,,,,,,,,2019,Toyota,Camry,3300,Yes
66,48,7649142,TN,250/500,500,791.49,0,37902,Male,Transportation,,,,,,,,2018,Ford,F-150,4600,No
99,40,1915872,WI,250/500,1000,633.09,0,53202,Male,Healthcare,2023-03-26,Animal,4437 Elm St,Milwaukee,WI,13:15,4197.97,2013,Volkswagen,Tiguan,3800,Yes
204,52,8176559,SC,250/500,500,719.82,0,29401,Male,Finance,,,,,,,,2017,Nissan,Rogue,3600,Yes
16,32,3459066,MI,500/1000,500,764.83,0,48201,Female,Transportation,,,,,,,,2006,Hyundai,Santa Fe,3900,No
116,41,2336265,NH,250/500,500,724.58,0,03301,Male,Retail,,,,,,,,2008,Toyota,RAV4,3600,Yes
45,38,2063682,VT,500/1000,500,1200.51,0,05602,Male,Finance,2021-04-21,Rear-end,8173 Pine St,Montpelier,VT,16:04,1072.81,2016,Ford,Explorer,4300,No
18,28,6379248,VA,250/500,500,625.86,0,23219,Female,Education,,,,,,,,2019,Ford,Explorer,4300,No
131,57,7200034,OH,500/1000,1000,450.0,0,43215,Female,Finance,2022-01-11,Single vehicle,8625 Maple St,Columbus,OH,01:07,4768.14,2012,Ford,Explorer,4300,No
42,28,5111392,NC,250/500,500,450.0,2000000,27601,Female,Finance,,,,,,,,2023,Nissan,Rogue,3600,Yes
107,47,3315932,AL,250/500,500,450.0,2000000,35203,Male,Finance,,,,,,,,2019,Subaru,Outback,3600,Yes
47,59,3280374,NC,250/500,500,697.12,0,28202,Male,Healthcare,,,,,,,,2024,Subaru,Outback,3600,No
30,57,3412762,IL,500/1000,1000,875.17,1000000,60505,Male,Hospitality,,,,,,,,2017,Nissan,Altima,3200,No
29,36,4047537,TN,250/500,500,907.2,0,37902,Female,Manufacturing,,,,,,,,2013,Jeep,Cherokee,4200,Yes
4,34,8675352,VT,250/500,500,604.77,0,05602,Female,Education,,,,,,,,2017,Nissan,Altima,3200,No
1,39,8952131,IN,500/1000,1000,673.41,0,46802,Female,Hospitality,,,,,,,,2012,Subaru,Outback,3600,No
5,35,9401312,KY,500/1000,1000,465.62,1000000,40507,Male,Technology,,,,,,,,2023,Honda,Accord,3300,No
20,44,3590370,KY,500/1000,1000,503.4,1000000,40507,Male,Hospitality,,,,,,,,2013,Chevrolet,Silverado,4800,No
288,48,4988264,NC,250/500,500,487.73,2000000,27601,Male,Manufacturing,,,,,,,,2016,Ford,F-150,4600,No
24,26,9370597,GA,500/1000,1000,681.45,0,30303,Female,Education,,,,,,,,2010,Volkswagen,Jetta,3000,No
140,27,8469451,AL,250/500,1000,450.0,0,35203,Male,Education,,,,,,,,2022,Toyota,RAV4,3600,No
249,54,5277869,WI,250/500,500,612.97,0,53202,Female,Hospitality,,,,,,,,2015,Ford,Explorer,4300,Yes
34,34,9305421,IL,250/500,500,841.59,0,60505,Male,Finance,,,,,,,,2021,Toyota,Camry,3300,No
48,53,8559219,TN,250/500,500,748.55,1000000,37203,Female,Healthcare,,,,,,,,2011,Toyota,Corolla,3000,No
298,65,5125877,IN,250/500,500,831.44,0,46802,Male,Transportation,,,,,,,,2019,Honda,CR-V,3700,Yes
62,53,5915670,IL,500/1000,500,645.8,1000000,60505,Female,Healthcare,,,,,,,,2016,Volkswagen,Jetta,3000,No
21,38,2655044,IN,250/500,1000,831.91,0,46802,Female,Transportation,2023-04-29,Vandalism,2004 Pine St,Fort Wayne,IN,00:29,9283.45,2022,Jeep,Cherokee,4200,No
33,72,1507380,NC,250/500,500,655.28,0,28202,Female,Finance,2020-01-31,Animal,2386 Maple St,Charlotte,NC,16:27,7611.46,2008,Toyota,Corolla,3000,No
66,59,4820749,MI,500/1000,500,869.53,1000000,48201,Male,Manufacturing,2024-04-26,Single vehicle,1670 Oak St,Detroit,MI,00:06,8704.4,2021,Toyota,Camry,3300,No
96,53,7018055,IN,500/1000,500,952.42,0,46802,Male,Manufacturing,,,,,,,,2018,Ford,Explorer,4300,No
80,39,4308728,IN,500/1000,500,942.99,1000000,46204,Male,Technology,2020-06-23,Vandalism,9807 Oak St,Indianapolis,IN,14:29,14649.23,2015,Nissan,Altima,3200,No
13,45,4189308,SC,250/500,1000,800.49,2000000,29401,Female,Transportation,,,,,,,,2017,Chevrolet,Malibu,3400,Yes
10,32,9021412,SC,500/1000,500,770.42,2000000,29201,Male,Hospitality,2022-09-22,Intersection,6888 Pine St,Columbia,SC,09:40,3955.06,2014,Jeep,Cherokee,4200,No
6,20,6138715,KY,500/1000,500,869.41,0,40202,Female,Retail,,,,,,,,2012,Nissan,Altima,3200,Yes
267,45,8479421,VA,250/500,1000,656.55,0,23510,Female,Education,,,,,,,,2017,Tesla,Model 3,3600,No
17,44,9186038,VT,500/1000,500,774.12,0,05401,Female,Finance,,,,,,,,2018,Toyota,RAV4,3600,No
34,36,7069032,AL,500/1000,1000,608.39,2000000,35203,Male,Finance,,,,,,,,2015,Toyota,Corolla,3000,No
35,17,3284756,GA,250/500,1000,857.75,0,30303,Male,Retail,,,,,,,,2012,Honda,CR-V,3700,Yes
19,35,4613306,NH,250/500,500,988.6,0,03301,Female,Education,2023-05-01,Theft,5138 Oak St,Concord,NH,03:54,2237.17,2017,Jeep,Cherokee,4200,No
47,35,6031720,IN,500/1000,500,788.66,0,46802,Male,Hospitality,,,,,,,,2014,Tesla,Model Y,4400,No
86,36,6390496,IL,500/1000,500,563.91,0,60505,Female,Transportation,,,,,,,,2018,Kia,Sportage,3500,No
53,66,7962835,AL,250/500,500,685.18,0,35801,Female,Education,2021-08-31,Animal,6006 Elm St,Huntsville,AL,13:04,4385.79,2016,Honda,Civic,2900,Yes
88,24,9780943,GA,250/500,500,868.12,0,31401,Male,Retail,2021-06-26,Single vehicle,9461 Oak St,Savannah,GA,00:10,8606.89,2014,Honda,Civic,2900,No
