months_as_customer,age,policy_number,policy_state,policy_csl,policy_deductible,policy_annual_premium,umbrella_limit,zip_code,policyholder_gender,policyholder_occupation_sector,date_of_loss,loss_type,loss_location_address,loss_location_city,loss_location_state,time_of_loss,claim_amount,vehicle_year,vehicle_make,vehicle_model,vehicle_weight,previous_losses
141,38,7941276,VT,500/1000,500,759.57,0,05602,Male,Finance,2021-08-16,Vandalism,5918 Pine St,Montpelier,VT,08:43,4864.3,2018,Tesla,Model 3,3600,No
79,40,9218548,AL,250/500,500,649.95,1000000,35801,Female,Transportation,2023-12-01,Animal,4344 Elm St,Huntsville,AL,01:57,521.04,2010,Subaru,Outback,3600,No
57,38,6885251,GA,250/500,500,876.73,0,31401,Male,Technology,2020-02-29,Intersection,7613 Oak St,Savannah,GA,20:32,9702.8,2018,Honda,Civic,2900,No
13,44,4029863,IL,250/500,1000,802.72,0,60505,Female,Manufacturing,2020-01-26,Intersection,3793 Pine St,Aurora,IL,00:18,25395.62,2016,Toyota,Camry,3300,No
31,43,8656248,KY,500/1000,500,907.38,0,40507,Male,Retail,2022-01-24,Rear-end,3064 Oak St,Lexington,KY,15:09,12850.19,2013,Ford,F-150,4600,No
196,41,1441064,WI,250/500,1000,690.02,2000000,53703,Female,Education,2022-06-16,Intersection,9730 Oak St,Madison,WI,11:48,468.11,2011,Honda,Civic,2900,No
48,51,5714856,MI,250/500,500,614.07,0,49503,Male,Education,2025-07-16,Vandalism,5662 Pine St,Grand Rapids,MI,23:45,924.16,2018,Honda,Civic,2900,Yes
158,45,9681123,NH,250/500,500,450.0,0,03301,Female,Education,2025-12-30,Theft,3348 Elm St,Concord,NH,05:53,18495.23,2013,Hyundai,Elantra,2800,Yes
16,57,5837584,VA,250/500,500,450.0,0,23510,Male,Finance,2020-01-28,Rear-end,4038 Maple St,Norfolk,VA,00:45,1455.65,2016,Honda,Civic,2900,No
103,77,1618940,AL,250/500,500,657.5,2000000,35203,Female,Technology,2025-10-09,Rear-end,6638 Pine St,Birmingham,AL,23:51,8760.21,2019,Chevrolet,Silverado,4800,No
24,36,2893064,AL,250/500,500,844.6,0,35203,Female,Healthcare,2021-12-07,Rear-end,8118 Oak St,Birmingham,AL,00:20,6729.35,2024,Ford,F-150,4600,No
79,46,3778522,IN,250/500,500,775.86,0,46802,Female,Transportation,2022-02-14,Vandalism,4371 Oak St,Fort Wayne,IN,10:31,1102.42,2016,Ford,F-150,4600,Yes
218,38,3847675,ME,500/1000,500,466.3,0,04101,Male,Education,2024-01-13,Single vehicle,6893 Oak St,Portland,ME,13:42,1424.2,2017,Hyundai,Elantra,2800,No
1,38,8867888,VT,500/1000,500,775.71,0,05401,Male,Technology,2022-04-05,Intersection,6641 Elm St,Burlington,VT,13:01,1401.05,2015,Tesla,Model 3,3600,No
47,57,8137230,VT,500/1000,500,756.71,0,05401,Female,Finance,2025-09-02,Vandalism,5354 Maple St,Burlington,VT,19:07,8683.63,2020,Jeep,Grand Cherokee,4800,No
2,44,1187210,IL,500/1000,500,743.6,0,60601,Female,Education,2022-11-15,Theft,1663 Pine St,Chicago,IL,12:29,2877.74,2019,Jeep,Grand Cherokee,4800,Yes
6,54,5708694,OH,500/1000,500,529.15,0,43215,Female,Education,2023-01-28,Theft,4067 Oak St,Columbus,OH,09:17,1405.86,2006,Tesla,Model 3,3600,No
6,23,5192533,AL,500/1000,500,985.69,0,35203,Male,Manufacturing,2020-07-29,Theft,6018 Oak St,Birmingham,AL,08:13,22647.34,2013,Ford,F-150,4600,Yes
32,71,2549812,VT,250/500,500,873.05,0,05602,Female,Retail,2021-12-12,Theft,4315 Maple St,Montpelier,VT,04:30,1629.01,2012,Subaru,Outback,3600,No
17,28,8895124,KY,250/500,1000,520.11,2000000,40507,Male,Technology,2021-08-22,Vandalism,9357 Elm St,Lexington,KY,08:14,644.98,2017,Tesla,Model 3,3600,No
44,44,4273040,ME,250/500,1000,650.28,0,04401,Male,Finance,2025-11-02,Single vehicle,8317 Pine St,Bangor,ME,18:44,4605.3,2007,Chevrolet,Silverado,4800,No
177,39,1117736,VT,500/1000,1000,563.94,0,05602,Male,Technology,2020-11-14,Theft,8294 Elm St,Montpelier,VT,13:22,5531.03,2012,Ford,F-150,4600,No
164,52,8573069,WI,500/1000,500,684.97,0,53703,Female,Retail,2024-01-28,Rear-end,996 Pine St,Madison,WI,03:24,5288.9,2024,Jeep,Grand Cherokee,4800,No
2,27,9047828,VA,500/1000,500,884.61,0,23219,Female,Technology,2023-04-23,Intersection,6721 Oak St,Richmond,VA,21:09,15848.06,2016,Chevrolet,Silverado,4800,Yes
94,85,7340285,OH,250/500,500,808.47,1000000,44114,Female,Hospitality,2024-06-09,Animal,8886 Pine St,Cleveland,OH,23:19,1319.24,2012,Honda,Civic,2900,Yes
19,35,9910245,NH,250/500,1000,758.8,1000000,03101,Female,Technology,2023-08-03,Rear-end,2974 Pine St,Manchester,NH,00:49,3713.07,2020,Chevrolet,Silverado,4800,No
21,32,9595130,IL,500/1000,500,743.86,1000000,60505,Female,Finance,2020-07-27,Vandalism,2062 Elm St,Aurora,IL,10:19,5615.93,2021,Hyundai,Elantra,2800,No
29,27,3057678,NH,250/500,500,586.59,0,03301,Male,Manufacturing,2022-03-02,Rear-end,2926 Oak St,Concord,NH,20:09,14011.35,2018,Honda,Civic,2900,No
27,56,7053092,ME,250/500,500,1229.11,0,04401,Male,Manufacturing,2023-08-24,Animal,7484 Pine St,Bangor,ME,18:41,16396.09,2023,Toyota,Camry,3300,Yes
6,32,4956644,KY,250/500,500,682.66,1000000,40507,Female,Finance,2024-02-09,Rear-end,1349 Oak St,Lexington,KY,16:47,6826.96,2011,Subaru,Outback,3600,No
56,37,3328588,ME,250/500,500,482.5,1000000,04101,Male,Healthcare,2020-09-16,Theft,5198 Maple St,Portland,ME,20:37,9171.69,2016,Hyundai,Elantra,2800,Yes
9,81,5258598,MI,500/1000,1000,568.13,0,49503,Male,Retail,2023-10-25,Animal,6610 Oak St,Grand Rapids,MI,11:31,2283.03,2009,Ford,F-150,4600,No
121,73,6842727,WI,250/500,1000,495.15,0,53202,Female,Retail,2022-04-26,Intersection,3915 Elm St,Milwaukee,WI,12:51,12558.31,2016,Chevrolet,Silverado,4800,No
26,34,2635492,VA,250/500,1000,609.79,0,23510,Male,Technology,2020-12-28,Vandalism,3573 Maple St,Norfolk,VA,19:15,4613.24,2012,Chevrolet,Silverado,4800,No
51,18,1930174,NC,250/500,500,1081.75,0,27601,Female,Retail,2020-06-04,Animal,9920 Elm St,Raleigh,NC,01:38,1104.39,2016,Honda,Civic,2900,No
29,44,8106379,OH,250/500,1000,807.67,0,44114,Female,Transportation,2024-05-26,Vandalism,7832 Maple St,Cleveland,OH,21:42,3257.91,2016,Hyundai,Elantra,2800,No
16,54,3955497,IL,500/1000,1000,834.7,1000000,60505,Female,Transportation,2022-08-03,Intersection,1637 Oak St,Aurora,IL,04:53,3695.63,2017,Subaru,Outback,3600,Yes
31,53,2540151,IL,500/1000,500,670.91,1000000,60601,Male,Retail,2020-03-26,Theft,3847 Oak St,Chicago,IL,22:25,2842.85,2014,Chevrolet,Silverado,4800,Yes
184,55,5655889,VT,250/500,500,679.75,0,05602,Female,Manufacturing,2023-02-07,Vandalism,4023 Pine St,Montpelier,VT,20:00,6327.37,2019,Hyundai,Elantra,2800,No
58,52,9852838,NH,250/500,1000,785.36,0,03101,Female,Transportation,2025-06-01,Theft,9256 Pine St,Manchester,NH,15:48,827.87,2018,Toyota,Camry,3300,No
1,47,9186861,SC,250/500,1000,771.49,0,29401,Male,Technology,2021-03-11,Rear-end,7658 Oak St,Charleston,SC,10:38,3505.86,2024,Honda,Civic,2900,No
88,66,8425769,VT,250/500,1000,1031.23,1000000,05602,Male,Healthcare,2024-04-18,Vandalism,1452 Maple St,Montpelier,VT,05:17,5905.0,2021,Toyota,Camry,3300,No
42,27,5478978,KY,500/1000,500,450.0,0,40507,Female,Transportation,2021-03-28,Vandalism,788 Elm St,Lexington,KY,17:28,1971.04,2013,Honda,Civic,2900,No
94,43,7162428,ME,250/500,500,1017.08,2000000,04101,Male,Transportation,2025-08-30,Intersection,6676 Elm St,Portland,ME,12:58,6003.48,2016,Chevrolet,Silverado,4800,No
24,34,7743899,GA,500/1000,500,725.3,0,30303,Male,Retail,2020-03-06,Animal,9690 Oak St,Atlanta,GA,20:28,4455.49,2017,Jeep,Grand Cherokee,4800,Yes
86,47,4745510,TN,250/500,500,502.54,0,37203,Female,Retail,2023-10-10,Single vehicle,9910 Maple St,Nashville,TN,01:48,7686.93,2019,Subaru,Outback,3600,No
81,54,4548982,GA,500/1000,1000,863.92,0,31401,Male,Finance,2024-02-24,Animal,8311 Pine St,Savannah,GA,05:53,7382.45,2024,Honda,Civic,2900,No
1,23,2000505,KY,250/500,1000,1173.48,1000000,40507,Female,Manufacturing,2020-04-17,Rear-end,5161 Oak St,Lexington,KY,02:22,5496.2,2011,Toyota,Camry,3300,Yes
3,17,9460622,VT,500/1000,500,1561.76,0,05602,Female,Manufacturing,2024-11-19,Vandalism,8781 Oak St,Montpelier,VT,01:48,11795.21,2020,Honda,Civic,2900,No
11,68,3601096,ME,500/1000,500,859.23,0,04101,Female,Finance,2023-05-12,Rear-end,7089 Maple St,Portland,ME,05:20,6403.28,2019,Toyota,Camry,3300,No
46,52,4090477,WI,250/500,500,657.65,1000000,53703,Female,Finance,2025-01-02,Rear-end,1135 Maple St,Madison,WI,03:46,7162.89,2009,Jeep,Grand Cherokee,4800,Yes
42,58,4968257,TN,500/1000,1000,542.43,0,37902,Male,Finance,2024-05-25,Single vehicle,3297 Pine St,Knoxville,TN,17:56,815.7,2012,Tesla,Model 3,3600,No
46,38,3610871,NC,250/500,500,450.0,1000000,27601,Female,Manufacturing,2023-06-11,Rear-end,6562 Pine St,Raleigh,NC,20:50,3948.9,2015,Jeep,Grand Cherokee,4800,No
28,47,2360802,VT,500/1000,500,700.47,0,05602,Female,Hospitality,2024-07-27,Theft,6369 Oak St,Montpelier,VT,10:09,1584.35,2014,Jeep,Grand Cherokee,4800,No
27,52,9760351,SC,250/500,500,450.0,0,29401,Female,Healthcare,2024-07-23,Rear-end,2626 Elm St,Charleston,SC,05:43,1705.0,2016,Chevrolet,Silverado,4800,No
6,45,4743643,MI,250/500,500,702.0,0,48201,Male,Technology,2024-03-02,Animal,5242 Maple St,Detroit,MI,00:55,687.23,2013,Subaru,Outback,3600,No
19,34,2294012,GA,250/500,1000,547.98,1000000,31401,Male,Education,2020-02-03,Intersection,6593 Elm St,Savannah,GA,08:50,4649.23,2012,Ford,F-150,4600,No
1,35,9902596,GA,250/500,1000,907.4,0,30303,Female,Technology,2022-12-14,Animal,7335 Elm St,Atlanta,GA,13:00,39473.62,2018,Subaru,Outback,3600,Yes
44,36,6753440,KY,250/500,500,693.91,0,40507,Female,Education,2021-01-25,Animal,1433 Pine St,Lexington,KY,05:20,2061.56,2017,Tesla,Model 3,3600,No
112,29,1531745,VA,250/500,1000,709.86,0,23219,Male,Healthcare,2021-11-30,Intersection,3247 Oak St,Richmond,VA,11:09,14020.97,2014,Honda,Civic,2900,Yes
19,51,4527830,ME,250/500,500,1171.4,0,04101,Male,Transportation,2020-10-26,Intersection,8723 Oak St,Portland,ME,23:38,3741.34,2017,Toyota,Camry,3300,No
14,60,4462801,IN,250/500,500,450.0,0,46802,Female,Education,2023-11-02,Animal,884 Maple St,Fort Wayne,IN,03:25,1046.47,2011,Subaru,Outback,3600,No
61,60,2715411,NC,250/500,1000,759.08,1000000,27601,Male,Retail,2022-06-11,Rear-end,1248 Pine St,Raleigh,NC,13:22,1796.43,2021,Tesla,Model 3,3600,No
38,46,1895300,IL,250/500,500,890.92,2000000,60505,Female,Finance,2020-09-17,Rear-end,1249 Oak St,Aurora,IL,11:47,3583.19,2019,Subaru,Outback,3600,No
53,44,3400578,OH,250/500,1000,534.43,0,44114,Male,Manufacturing,2020-06-05,Rear-end,6578 Maple St,Cleveland,OH,03:06,400.0,2013,Subaru,Outback,3600,Yes
16,63,5575747,WI,250/500,500,877.92,0,53202,Female,Healthcare,2025-04-23,Intersection,5190 Maple St,Milwaukee,WI,18:02,5567.9,2015,Toyota,Camry,3300,Yes
28,25,3225320,ME,250/500,500,688.64,0,04101,Male,Technology,2025-04-17,Theft,2430 Elm St,Portland,ME,14:37,3088.16,2017,Chevrolet,Silverado,4800,Yes
28,45,5500991,IN,500/1000,500,1069.78,0,46802,Male,Transportation,2020-08-06,Animal,1979 Oak St,Fort Wayne,IN,04:41,2797.93,2018,Toyota,Camry,3300,No
74,25,5454299,NH,250/500,500,1019.88,0,03101,Male,Manufacturing,2022-06-09,Theft,1163 Oak St,Manchester,NH,02:54,2893.77,2007,Tesla,Model 3,3600,Yes
103,27,6602233,OH,500/1000,500,602.27,2000000,44114,Male,Technology,2023-08-03,Intersection,1277 Elm St,Cleveland,OH,08:51,2140.47,2014,Honda,Civic,2900,No
90,56,7107065,VA,500/1000,1000,656.55,1000000,23219,Male,Education,2023-05-19,Rear-end,594 Pine St,Richmond,VA,07:03,435.9,2018,Ford,F-150,4600,No
299,25,2662006,OH,250/500,1000,805.89,1000000,44114,Female,Hospitality,2021-11-01,Animal,7998 Oak St,Cleveland,OH,01:37,3435.54,2014,Chevrolet,Silverado,4800,Yes
12,46,2530383,WI,250/500,1000,680.64,0,53703,Female,Retail,2021-04-07,Single vehicle,6131 Maple St,Madison,WI,04:35,8504.72,2024,Subaru,Outback,3600,No
31,54,4235496,IL,500/1000,500,781.78,0,60601,Male,Manufacturing,2022-05-22,Theft,566 Oak St,Chicago,IL,23:25,2744.7,2016,Tesla,Model 3,3600,No
24,35,9876321,ME,250/500,500,1051.44,0,04401,Female,Hospitality,2024-09-15,Animal,1076 Maple St,Bangor,ME,00:11,14609.28,2017,Ford,F-150,4600,No
132,37,6865157,KY,250/500,500,760.75,2000000,40507,Female,Technology,2025-07-17,Animal,8952 Oak St,Lexington,KY,22:43,1463.67,2019,Subaru,Outback,3600,No
6,42,2455415,GA,250/500,500,1030.68,0,31401,Female,Manufacturing,2021-03-01,Vandalism,9692 Elm St,Savannah,GA,23:39,1756.06,2023,Toyota,Camry,3300,No
50,34,6099446,VA,500/1000,1000,705.88,1000000,23219,Female,Transportation,2022-01-13,Theft,2444 Pine St,Richmond,VA,14:11,3951.6,2017,Jeep,Grand Cherokee,4800,No
21,37,5279664,GA,500/1000,500,511.46,0,31401,Female,Technology,2022-03-22,Vandalism,2234 Elm St,Savannah,GA,10:33,2856.69,2018,Subaru,Outback,3600,No
56,31,4266180,GA,500/1000,1000,669.83,1000000,31401,Male,Education,2025-12-13,Intersection,5625 Maple St,Savannah,GA,05:20,6158.4,2013,Jeep,Grand Cherokee,4800,Yes
54,58,3152020,ME,500/1000,500,886.04,0,04401,Male,Transportation,2023-11-07,Intersection,6838 Pine St,Bangor,ME,17:24,1602.71,2020,Jeep,Grand Cherokee,4800,No
3,67,7456455,SC,250/500,1000,867.86,1000000,29401,Female,Finance,2022-09-24,Intersection,956 Oak St,Charleston,SC,20:39,16113.48,2021,Toyota,Camry,3300,No
24,17,4607264,KY,500/1000,500,919.9,1000000,40507,Male,Technology,2025-11-04,Theft,8925 Oak St,Lexington,KY,04:21,7937.82,2018,Toyota,Camry,3300,Yes
17,46,6432941,MI,500/1000,500,762.58,2000000,49503,Female,Technology,2021-08-10,Rear-end,3289 Pine St,Grand Rapids,MI,00:44,2908.05,2017,Hyundai,Elantra,2800,No
16,54,5077109,MI,250/500,500,602.28,0,48201,Male,Technology,2024-10-12,Animal,4864 Oak St,Detroit,MI,19:51,17595.71,2011,Subaru,Outback,3600,No
53,28,5470437,GA,250/500,500,562.37,0,30303,Female,Retail,2025-07-04,Rear-end,6227 Oak St,Atlanta,GA,09:22,1045.12,2011,Hyundai,Elantra,2800,No
163,51,2106182,SC,250/500,1000,450.0,2000000,29401,Male,Transportation,2024-06-15,Intersection,4613 Maple St,Charleston,SC,07:23,2350.36,2019,Ford,F-150,4600,No
7,55,5674094,IN,250/500,1000,546.6,0,46802,Male,Technology,2024-05-14,Vandalism,2429 Elm St,Fort Wayne,IN,04:20,2085.06,2019,Tesla,Model 3,3600,Yes
66,42,2770040,TN,500/1000,500,940.81,0,37902,Female,Hospitality,2024-01-03,Animal,5615 Elm St,Knoxville,TN,11:17,1298.03,2014,Jeep,Grand Cherokee,4800,No
9,25,6403883,NH,250/500,1000,1186.96,0,03301,Female,Education,2020-09-19,Rear-end,8737 Oak St,Concord,NH,23:38,8471.28,2016,Ford,F-150,4600,No
20,38,7521771,WI,500/1000,500,700.22,0,53703,Male,Finance,2021-04-12,Theft,907 Elm St,Madison,WI,04:33,7053.98,2017,Ford,F-150,4600,No
10,54,3640768,AL,500/1000,1000,733.76,0,35203,Female,Retail,2021-04-09,Intersection,2296 Oak St,Birmingham,AL,08:24,627.0,2014,Subaru,Outback,3600,No
95,52,5636590,TN,500/1000,1000,1058.21,2000000,37902,Male,Healthcare,2025-06-17,Intersection,2965 Maple St,Knoxville,TN,14:37,796.11,2021,Ford,F-150,4600,Yes
90,22,3253569,MI,500/1000,500,973.14,0,48201,Male,Finance,2023-09-15,Rear-end,704 Maple St,Detroit,MI,13:45,3098.95,2021,Ford,F-150,4600,No
18,35,8597213,VT,250/500,500,685.21,0,05602,Male,Finance,2022-03-29,Animal,8042 Pine St,Montpelier,VT,19:26,3909.68,2013,Ford,F-150,4600,No
30,17,4039597,WI,250/500,500,1028.37,0,53202,Male,Hospitality,2022-01-29,Single vehicle,6204 Elm St,Milwaukee,WI,03:12,9106.27,2012,Jeep,Grand Cherokee,4800,Yes
22,27,3406820,MI,250/500,500,982.96,0,48201,Male,Retail,2023-01-26,Intersection,5766 Elm St,Detroit,MI,02:24,2601.46,2014,Hyundai,Elantra,2800,No
22,49,4578000,MI,250/500,500,763.71,0,48201,Female,Hospitality,2021-03-23,Vandalism,9008 Oak St,Detroit,MI,07:41,1703.79,2017,Tesla,Model 3,3600,No
20,43,3638123,AL,250/500,500,559.87,0,35801,Female,Technology,2023-07-21,Animal,2986 Pine St,Huntsville,AL,09:47,4961.22,2014,Jeep,Grand Cherokee,4800,No
7,38,5642866,SC,500/1000,1000,752.71,0,29401,Male,Transportation,2021-10-26,Single vehicle,7212 Oak St,Charleston,SC,10:23,3118.51,2014,Honda,Civic,2900,Yes
1,33,7914076,GA,250/500,500,933.28,0,31401,Male,Hospitality,2021-08-30,Intersection,6885 Elm St,Savannah,GA,16:23,5081.29,2016,Hyundai,Elantra,2800,No
59,62,2368121,TN,250/500,1000,1091.8,1000000,37902,Female,Healthcare,2024-03-29,Vandalism,9721 Pine St,Knoxville,TN,21:55,11455.23,2023,Subaru,Outback,3600,No
73,64,4610907,NC,250/500,1000,811.92,0,27601,Male,Finance,2025-08-28,Vandalism,9244 Elm St,Raleigh,NC,09:02,8460.86,2019,Chevrolet,Silverado,4800,No
56,20,3281242,IN,500/1000,1000,1089.31,0,46204,Female,Finance,2022-10-14,Animal,8923 Maple St,Indianapolis,IN,21:54,2028.68,2020,Honda,Civic,2900,Yes
71,43,5883023,MI,250/500,1000,455.83,2000000,49503,Female,Hospitality,2020-06-09,Animal,3640 Pine St,Grand Rapids,MI,13:59,2252.33,2012,Subaru,Outback,3600,No
123,33,1176653,IL,250/500,1000,863.56,1000000,60505,Male,Technology,2024-10-21,Rear-end,1534 Maple St,Aurora,IL,11:27,7737.79,2013,Honda,Civic,2900,Yes
6,17,6140420,SC,250/500,500,957.31,0,29201,Male,Education,2020-08-30,Intersection,1865 Elm St,Columbia,SC,09:33,38488.55,2013,Jeep,Grand Cherokee,4800,No
57,46,8101760,VA,250/500,500,580.0,0,23219,Male,Retail,2024-05-02,Intersection,7583 Maple St,Richmond,VA,13:35,2745.45,2014,Tesla,Model 3,3600,Yes
46,51,1785765,AL,250/500,500,733.28,0,35203,Female,Technology,2022-02-22,Vandalism,672 Pine St,Birmingham,AL,02:19,6423.3,2023,Honda,Civic,2900,No
260,61,6378483,NH,500/1000,1000,450.0,1000000,03301,Female,Retail,2025-05-19,Rear-end,9277 Pine St,Concord,NH,08:25,5812.15,2019,Tesla,Model 3,3600,Yes
18,52,3557028,AL,250/500,500,810.35,0,35801,Male,Education,2021-11-04,Theft,1944 Elm St,Huntsville,AL,15:54,3422.74,2009,Subaru,Outback,3600,No
10,44,4976714,SC,500/1000,500,643.3,0,29201,Male,Education,2020-07-14,Single vehicle,1903 Pine St,Columbia,SC,04:12,3032.94,2005,Honda,Civic,2900,No
75,65,1119499,TN,500/1000,500,705.94,2000000,37902,Male,Manufacturing,2022-07-12,Single vehicle,7680 Maple St,Knoxville,TN,15:08,19780.27,2021,Jeep,Grand Cherokee,4800,No
3,41,4715500,AL,250/500,1000,618.44,2000000,35801,Female,Transportation,2020-03-26,Intersection,9793 Pine St,Huntsville,AL,10:18,4705.2,2018,Subaru,Outback,3600,No
12,38,4566047,VA,500/1000,500,722.68,0,23510,Male,Manufacturing,2023-09-23,Intersection,1779 Elm St,Norfolk,VA,11:16,13201.53,2011,Tesla,Model 3,3600,No
8,55,3099041,MI,250/500,1000,460.15,0,49503,Female,Healthcare,2022-08-18,Rear-end,9081 Oak St,Grand Rapids,MI,05:22,2848.53,2017,Ford,F-150,4600,No
31,48,3227775,WI,250/500,1000,452.0,0,53703,Female,Hospitality,2021-04-21,Intersection,334 Elm St,Madison,WI,22:48,1714.38,2013,Jeep,Grand Cherokee,4800,No
136,41,9466727,NC,250/500,500,450.0,0,27601,Female,Education,2024-06-21,Theft,3190 Maple St,Raleigh,NC,02:18,4950.03,2015,Tesla,Model 3,3600,No
68,52,7149299,OH,250/500,1000,977.97,1000000,43215,Male,Finance,2020-04-23,Rear-end,6702 Oak St,Columbus,OH,21:00,4270.63,2018,Jeep,Grand Cherokee,4800,Yes
106,61,5721487,SC,250/500,500,461.01,0,29201,Male,Technology,2025-08-04,Vandalism,3556 Oak St,Columbia,SC,21:36,2552.75,2019,Hyundai,Elantra,2800,No
5,29,7466546,AL,250/500,500,916.24,1000000,35203,Male,Transportation,2025-07-18,Intersection,9360 Oak St,Birmingham,AL,12:14,1542.37,2015,Chevrolet,Silverado,4800,No
2,44,2662072,MI,250/500,1000,830.94,0,49503,Male,Transportation,2022-05-14,Single vehicle,4614 Pine St,Grand Rapids,MI,07:56,5166.7,2018,Honda,Civic,2900,Yes
59,34,4057725,TN,250/500,500,675.33,0,37902,Female,Hospitality,2023-08-13,Rear-end,2808 Maple St,Knoxville,TN,14:41,575.01,2014,Honda,Civic,2900,No
212,19,5000826,ME,250/500,500,948.08,1000000,04401,Male,Finance,2022-05-03,Single vehicle,6765 Pine St,Bangor,ME,21:22,8469.71,2020,Hyundai,Elantra,2800,No
33,55,1340887,VT,250/500,500,489.65,0,05401,Male,Hospitality,2025-11-07,Theft,9217 Oak St,Burlington,VT,17:49,7477.39,2010,Hyundai,Elantra,2800,No
32,54,8866408,VA,250/500,500,545.48,0,23510,Male,Manufacturing,2023-01-30,Intersection,6197 Maple St,Norfolk,VA,22:29,3182.79,2012,Honda,Civic,2900,No
31,48,4893302,IN,500/1000,500,450.0,0,46204,Male,Education,2023-04-16,Animal,3139 Pine St,Indianapolis,IN,00:48,2792.51,2023,Subaru,Outback,3600,No
31,58,7158642,WI,250/500,1000,938.35,0,53703,Female,Transportation,2024-05-26,Intersection,1341 Pine St,Madison,WI,21:30,3946.94,2020,Jeep,Grand Cherokee,4800,Yes
35,52,5610507,IN,250/500,500,547.97,0,46802,Male,Education,2021-10-12,Intersection,5911 Pine St,Fort Wayne,IN,13:51,4214.89,2012,Subaru,Outback,3600,Yes
103,56,4939150,GA,250/500,500,611.64,0,30303,Male,Healthcare,2022-03-25,Rear-end,2566 Pine St,Atlanta,GA,05:19,4557.36,2012,Jeep,Grand Cherokee,4800,No
21,26,9958742,TN,250/500,500,450.0,1000000,37902,Male,Finance,2023-07-27,Rear-end,7832 Maple St,Knoxville,TN,18:01,1360.63,2008,Honda,Civic,2900,Yes
171,45,8373137,GA,500/1000,500,814.4,0,31401,Female,Transportation,2023-06-22,Rear-end,1151 Pine St,Savannah,GA,07:14,500.58,2019,Chevrolet,Silverado,4800,No
88,40,3274942,WI,250/500,500,636.53,0,53202,Male,Hospitality,2025-10-14,Intersection,7051 Maple St,Milwaukee,WI,17:38,46398.92,2016,Chevrolet,Silverado,4800,No
16,35,3034946,GA,250/500,500,794.54,0,31401,Female,Retail,2023-06-24,Rear-end,6259 Oak St,Savannah,GA,15:39,4240.79,2014,Jeep,Grand Cherokee,4800,No
38,65,8595461,NH,500/1000,500,520.62,0,03101,Female,Hospitality,2023-01-16,Single vehicle,5417 Elm St,Manchester,NH,14:55,1364.02,2018,Toyota,Camry,3300,No
71,35,6922457,ME,500/1000,500,718.64,0,04101,Female,Retail,2021-01-05,Vandalism,6478 Maple St,Portland,ME,19:14,1182.74,2005,Hyundai,Elantra,2800,Yes
69,48,3923597,NC,250/500,500,592.2,0,27601,Male,Retail,2025-10-03,Single vehicle,9326 Oak St,Raleigh,NC,18:21,1447.71,2015,Tesla,Model 3,3600,Yes
43,51,2703010,IL,250/500,500,875.68,2000000,60505,Female,Hospitality,2020-01-01,Single vehicle,7011 Oak St,Aurora,IL,14:32,1260.01,2005,Toyota,Camry,3300,No
87,36,3072810,VA,250/500,1000,651.96,0,23510,Male,Education,2023-06-29,Intersection,3229 Pine St,Norfolk,VA,12:53,3828.69,2018,Jeep,Grand Cherokee,4800,No
59,44,8021978,WI,250/500,1000,771.14,0,53202,Male,Finance,2023-11-28,Rear-end,9076 Elm St,Milwaukee,WI,21:17,6119.81,2006,Subaru,Outback,3600,No
13,50,2183126,NC,250/500,500,632.88,0,27601,Male,Manufacturing,2023-03-14,Vandalism,8815 Maple St,Raleigh,NC,11:36,714.17,2014,Hyundai,Elantra,2800,Yes
94,46,1361063,ME,500/1000,500,905.38,2000000,04401,Male,Manufacturing,2023-10-31,Rear-end,7954 Elm St,Bangor,ME,18:53,5721.98,2024,Tesla,Model 3,3600,No
47,64,5723389,GA,250/500,500,1219.0,0,31401,Male,Hospitality,2023-03-06,Intersection,637 Maple St,Savannah,GA,18:39,5400.19,2013,Honda,Civic,2900,No
33,58,5864267,NH,250/500,500,780.82,1000000,03301,Female,Finance,2025-11-07,Animal,4291 Elm St,Concord,NH,07:03,1168.46,2023,Jeep,Grand Cherokee,4800,No
75,80,1115648,GA,250/500,1000,856.74,0,30303,Female,Education,2025-02-13,Rear-end,9674 Oak St,Atlanta,GA,02:31,4652.78,2020,Subaru,Outback,3600,No
34,50,7338838,TN,250/500,500,979.77,0,37203,Male,Finance,2023-09-01,Rear-end,3428 Oak St,Nashville,TN,14:58,4444.31,2018,Toyota,Camry,3300,No
